From,To,Seconds,Meters
NEWO,CHOC,629,7999
NEWO,COAS,1210,16906
NEWO,CVPL,1118,16311
NEWO,TERR,1403,24233
NEWO,CMLH,1994,32924
NEWO,PANA,1583,26626
NEWO,GPCC,778,12081
NEWO,SJOS,775,8398
NEWO,PLAC,1197,15422
NEWO,HBHO,1595,27873
NEWO,MESA,1320,23771
NEWO,BEAC,1684,30127
NEWO,LAMC,1603,33666
NEWO,BPNC,1439,26468
NEWO,PKVW,1057,17609
NEWO,WINF,1221,20760
NEWO,AMMC,1199,19580
NEWO,VICT,1117,21652
NEWO,AGBP,1317,25480
WMCS,CSNC,808,12875
WMCS,HOAG,1011,18315
WMCS,AGEN,1368,25199
WMCS,LPAL,939,16189
WMCS,EXTW,996,20460
WMCS,PVIS,1259,22848
WMCS,SCLE,1615,41866
WMCS,GREE,1335,24678
WMCS,GGMC,625,11075
WMCS,HVCC,715,12554
WMCS,UCIM,546,8150
WMCS,MANO,974,16417
WMCS,COVI,1488,29614
WMCS,WAMC,1302,24842
WMCS,EDNA,753,11965
WMCS,LHAB,1678,30700
WMCS,PALM,1000,20831
WMCS,HSOU,163,1100
WMCS,WAEC,1361,25238
WMCS,BVCC,1047,17944
WMCS,TOWN,497,6052
WMCS,SCOA,1935,40625
WMCS,CVSB,1379,29138
WMCS,LAKE,1124,22248
WMCS,LPIH,1216,26131
WMCS,TUSH,344,3475
WMCS,PACI,681,12276
WMCS,BGSJ,1485,35757
WMCS,HELP,1005,20322
WMCS,BGYL,1073,20628
WMCS,COLL,647,14236
WMCS,GGCH,906,17728
WMCS,CMIS,1180,25555
WMCS,KINB,1199,24836
WMCS,KINO,350,6269
WMCS,STAN,1151,26277
WMCS,KINW,1001,20303
WMCS,CVLH,983,21490
WMCS,SJUD,1376,23557
WMCS,FPCC,462,3756
WMCS,ANHC,1278,24697
WMCS,FLAG,977,17396
WMCS,CAPO,1676,42864
WMCS,GORD,981,18685
WMCS,ATCC,1294,25586
WMCS,FVRH,890,17298
WMCS,MISS,1256,29435
WMCS,ROYL,705,9395
WMCS,LEIS,994,16187
WMCS,ACNC,1333,25218
WMCS,ALTA,660,11201
WMCS,NNRC,916,17011
WMCS,IRVR,805,14338
WMCS,WINA,1382,25252
WMCS,NSUB,773,16044
WMCS,ALAM,1380,32489
WMCS,CMSA,709,13017
WMCS,CHAP,336,4718
WMCS,KNOT,1268,25339
WMCS,HBRI,456,3707
WMCS,OCMM,871,18054
WMCS,HSUB,1147,20630
WMCS,CMCH,559,6491
WMCS,COCT,1011,17009
WMCS,WLNT,859,13367
WMCS,SMMC,1059,21627
WMCS,FOCC,473,7740
WMCS,KAIA,677,13014
WMCS,RGNT,903,16073
WMCS,HVAL,1118,20456
WMCS,FREE,1066,21101
WMCS,QUAK,1083,21430
WMCS,CARE,165,1222
WMCS,VIVA,1001,21376
WMCS,SCRT,126,1041
WMCS,PREG,1637,30127
WMCS,SNMR,892,16464
WMCS,EVER,1303,24278
WMCS,NEWO,592,7472
WMCS,WMCS,0,0
WMCS,ORRH,685,11587
WMCS,SEAC,1270,22399
WMCS,WMCA,807,13293
WMCS,ELIZ,1341,25021
WMCS,PSUP,996,17643
WMCS,CHOC,416,6601
WMCS,COAS,762,9664
WMCS,CVPL,670,9069
WMCS,TERR,1274,24119
WMCS,CMLH,1836,32399
WMCS,PANA,1370,25227
WMCS,GPCC,565,10682
WMCS,SJOS,561,6999
WMCS,PLAC,1082,16635
WMCS,HBHO,1147,20630
WMCS,MESA,872,16529
WMCS,BEAC,1236,22884
WMCS,LAMC,1390,32268
WMCS,BPNC,1220,23876
WMCS,PKVW,869,15148
WMCS,WINF,1105,21973
WMCS,AMMC,980,16988
WMCS,VICT,670,14410
WMCS,AGBP,1098,22888
ORRH,CSNC,296,1849
ORRH,HOAG,1498,28855
ORRH,AGEN,1030,15986
ORRH,LPAL,996,10591
ORRH,EXTW,666,11146
ORRH,PVIS,1309,21551
ORRH,SCLE,2085,50273
ORRH,GREE,1386,23381
ORRH,GGMC,92,503
ORRH,HVCC,768,6955
ORRH,UCIM,483,4166
ORRH,MANO,845,7985
ORRH,COVI,1958,38022
ORRH,WAMC,1067,15693
ORRH,EDNA,316,2634
ORRH,LHAB,1734,25101
ORRH,PALM,1500,29238
ORRH,HSOU,694,11654
ORRH,WAEC,1063,15790
ORRH,BVCC,713,6324
ORRH,TOWN,493,6090
ORRH,SCOA,2397,49032
ORRH,CVSB,1037,19925
ORRH,LAKE,1591,30656
ORRH,LPIH,1269,20532
ORRH,TUSH,851,11891
ORRH,PACI,283,1217
ORRH,BGSJ,1969,44165
ORRH,HELP,668,11109
ORRH,BGYL,1358,25879
ORRH,COLL,1136,24776
ORRH,GGCH,645,5202
ORRH,CMIS,1652,33962
ORRH,KINB,1249,23538
ORRH,KINO,543,7443
ORRH,STAN,924,14762
ORRH,KINW,664,11090
ORRH,CVLH,1454,29897
ORRH,SJUD,1448,22259
ORRH,FPCC,580,7327
ORRH,ANHC,1051,16049
ORRH,FLAG,1462,27936
ORRH,CAPO,2166,51271
ORRH,GORD,1030,17387
ORRH,ATCC,1173,17407
ORRH,FVRH,1025,9999
ORRH,MISS,1726,37842
ORRH,ROYL,1061,10770
ORRH,LEIS,1052,10589
ORRH,ACNC,1038,15770
ORRH,ALTA,100,587
ORRH,NNRC,1401,27551
ORRH,IRVR,1277,22745
ORRH,WINA,1044,16039
ORRH,NSUB,1262,26584
ORRH,ALAM,1039,23277
ORRH,CMSA,1206,12162
ORRH,CHAP,616,9969
ORRH,KNOT,1146,17421
ORRH,HBRI,679,9179
ORRH,OCMM,1224,11744
ORRH,HSUB,1235,17413
ORRH,CMCH,1000,14291
ORRH,COCT,549,4616
ORRH,WLNT,726,6051
ORRH,SMMC,1532,30035
ORRH,FOCC,441,4731
ORRH,KAIA,959,18266
ORRH,RGNT,1397,26613
ORRH,HVAL,1273,17739
ORRH,FREE,1537,29508
ORRH,QUAK,745,12217
ORRH,CARE,653,9490
ORRH,VIVA,1472,29783
ORRH,SCRT,731,9779
ORRH,PREG,1693,24528
ORRH,SNMR,840,7787
ORRH,EVER,1355,22980
ORRH,NEWO,870,12724
ORRH,WMCS,695,10903
ORRH,ORRH,0,0
ORRH,SEAC,1368,18941
ORRH,WMCA,751,6446
ORRH,ELIZ,1392,23723
ORRH,PSUP,1480,28183
ORRH,CHOC,536,5335
ORRH,COAS,1075,10840
ORRH,CVPL,1090,11085
ORRH,TERR,1325,22821
ORRH,CMLH,1893,26800
ORRH,PANA,1029,16015
ORRH,GPCC,221,1694
ORRH,SJOS,635,5617
ORRH,PLAC,1247,21106
ORRH,HBHO,1235,17413
ORRH,MESA,1363,27069
ORRH,BEAC,1346,19434
ORRH,LAMC,1048,23049
ORRH,BPNC,1204,18193
ORRH,PKVW,918,13850
ORRH,WINF,1172,19569
ORRH,AMMC,1043,11390
ORRH,VICT,1159,24950
ORRH,AGBP,1150,17289
SEAC,CSNC,1564,18737
SEAC,HOAG,914,10936
SEAC,AGEN,1534,15417
SEAC,LPAL,1907,35907
SEAC,EXTW,923,8543
SEAC,PVIS,2227,42566
SEAC,SCLE,2092,49882
SEAC,GREE,2442,29046
SEAC,GGMC,1427,18680
SEAC,HVCC,1683,32272
SEAC,UCIM,1514,27868
SEAC,MANO,862,9064
SEAC,COVI,1734,34901
SEAC,WAMC,1562,15561
SEAC,EDNA,1412,18808
SEAC,LHAB,2642,28866
SEAC,PALM,1600,29871
SEAC,HSOU,1158,20965
SEAC,WAEC,1559,15658
SEAC,BVCC,1709,19682
SEAC,TOWN,1541,22330
SEAC,SCOA,2351,47450
SEAC,CVSB,1169,15577
SEAC,LAKE,1731,32371
SEAC,LPIH,1762,21289
SEAC,TUSH,1106,19397
SEAC,PACI,1269,16084
SEAC,BGSJ,1962,43774
SEAC,HELP,986,8924
SEAC,BGYL,2083,41460
SEAC,COLL,941,11623
SEAC,GGCH,1167,11342
SEAC,CMIS,1789,35716
SEAC,KINB,2167,44553
SEAC,KINO,1360,27101
SEAC,STAN,887,10451
SEAC,KINW,1005,9044
SEAC,CVLH,1592,31651
SEAC,SJUD,2344,43274
SEAC,FPCC,1417,24426
SEAC,ANHC,1545,15917
SEAC,FLAG,980,11510
SEAC,CAPO,2153,50880
SEAC,GORD,1949,38403
SEAC,ATCC,1699,17861
SEAC,FVRH,760,7900
SEAC,MISS,1865,39597
SEAC,ROYL,1231,13281
SEAC,LEIS,1962,35905
SEAC,ACNC,1531,15638
SEAC,ALTA,1461,18806
SEAC,NNRC,1035,12012
SEAC,IRVR,1301,23172
SEAC,WINA,1539,15907
SEAC,NSUB,925,11292
SEAC,ALAM,1277,21277
SEAC,CMSA,801,10197
SEAC,CHAP,1346,25551
SEAC,KNOT,1674,17875
SEAC,HBRI,1542,26838
SEAC,OCMM,522,4603
SEAC,HSUB,306,1999
SEAC,CMCH,1604,27524
SEAC,COCT,1545,17974
SEAC,WLNT,1839,21270
SEAC,SMMC,1668,31789
SEAC,FOCC,1485,20972
SEAC,KAIA,1687,33847
SEAC,RGNT,1262,20161
SEAC,HVAL,344,2473
SEAC,FREE,1673,31224
SEAC,QUAK,1240,12085
SEAC,CARE,1350,22818
SEAC,VIVA,1610,31538
SEAC,SCRT,1230,21653
SEAC,PREG,2601,28293
SEAC,SNMR,1837,21146
SEAC,EVER,2272,43996
SEAC,NEWO,1602,28305
SEAC,WMCS,1254,21657
SEAC,ORRH,1401,17425
SEAC,SEAC,0,0
SEAC,WMCA,1775,33011
SEAC,ELIZ,2309,44739
SEAC,PSUP,990,11297
SEAC,CHOC,1425,27433
SEAC,COAS,1167,14339
SEAC,CVPL,1138,14176
SEAC,TERR,2242,43837
SEAC,CMLH,2800,30565
SEAC,PANA,1543,15958
SEAC,GPCC,1436,18595
SEAC,SJOS,1571,27832
SEAC,PLAC,2092,37468
SEAC,HBHO,306,1999
SEAC,MESA,1002,11518
SEAC,BEAC,69,401
SEAC,LAMC,1287,21055
SEAC,BPNC,1708,17626
SEAC,PKVW,1837,34866
SEAC,WINF,2115,42806
SEAC,AMMC,1948,36706
SEAC,VICT,983,11500
SEAC,AGBP,2063,21054
WMCA,CSNC,550,4785
WMCA,HOAG,1470,28366
WMCA,AGEN,1081,9464
WMCA,LPAL,539,5258
WMCA,EXTW,940,17866
WMCA,PVIS,1103,9734
WMCA,SCLE,2076,51994
WMCA,GREE,1008,11121
WMCA,GGMC,640,5736
WMCA,HVCC,213,1458
WMCA,UCIM,351,4122
WMCA,MANO,1166,17253
WMCA,COVI,1948,39742
WMCA,WAMC,902,13911
WMCA,EDNA,768,6626
WMCA,LHAB,1278,19769
WMCA,PALM,1460,30958
WMCA,HSOU,788,11755
WMCA,WAEC,961,14307
WMCA,BVCC,556,4069
WMCA,TOWN,530,7920
WMCA,SCOA,2395,50753
WMCA,CVSB,1323,26544
WMCA,LAKE,1584,32376
WMCA,LPIH,816,15201
WMCA,TUSH,811,13611
WMCA,PACI,625,9683
WMCA,BGSJ,1945,45885
WMCA,HELP,950,17728
WMCA,BGYL,1276,20007
WMCA,COLL,1106,24287
WMCA,GGCH,851,15134
WMCA,CMIS,1640,35682
WMCA,KINB,1040,17576
WMCA,KINO,578,9273
WMCA,STAN,1210,21381
WMCA,KINW,946,17709
WMCA,CVLH,1443,31617
WMCA,SJUD,1045,9098
WMCA,FPCC,569,9047
WMCA,ANHC,878,13767
WMCA,FLAG,1436,27448
WMCA,CAPO,2137,52991
WMCA,GORD,821,11426
WMCA,ATCC,895,14655
WMCA,FVRH,1261,17216
WMCA,MISS,1716,39563
WMCA,ROYL,1163,19447
WMCA,LEIS,609,4569
WMCA,ACNC,933,14287
WMCA,ALTA,675,5862
WMCA,NNRC,1375,27063
WMCA,IRVR,1265,24465
WMCA,WINA,1061,9566
WMCA,NSUB,1232,26096
WMCA,ALAM,1324,29895
WMCA,CMSA,1168,23068
WMCA,CHAP,649,11799
WMCA,KNOT,868,14409
WMCA,HBRI,724,11009
WMCA,OCMM,1329,28106
WMCA,HSUB,1513,24154
WMCA,CMCH,1035,16121
WMCA,COCT,682,6097
WMCA,WLNT,352,2272
WMCA,SMMC,1519,31755
WMCA,FOCC,433,6671
WMCA,KAIA,868,13751
WMCA,RGNT,1361,26124
WMCA,HVAL,1552,24358
WMCA,FREE,1526,31229
WMCA,QUAK,1028,18836
WMCA,CARE,688,11320
WMCA,VIVA,1462,31504
WMCA,SCRT,718,11500
WMCA,PREG,1237,19197
WMCA,SNMR,493,5533
WMCA,EVER,1144,17018
WMCA,NEWO,906,14554
WMCA,WMCS,776,11974
WMCA,ORRH,699,6248
WMCA,SEAC,1647,25559
WMCA,WMCA,0,0
WMCA,ELIZ,1097,9977
WMCA,PSUP,1455,27695
WMCA,CHOC,529,7275
WMCA,COAS,1248,13652
WMCA,CVPL,1129,19120
WMCA,TERR,1115,16859
WMCA,CMLH,1436,21468
WMCA,PANA,1065,9618
WMCA,GPCC,545,4855
WMCA,SJOS,628,7557
WMCA,PLAC,1024,15144
WMCA,HBHO,1513,24154
WMCA,MESA,1330,26580
WMCA,BEAC,1631,26053
WMCA,LAMC,1334,29674
WMCA,BPNC,821,12945
WMCA,PKVW,404,3618
WMCA,WINF,756,6218
WMCA,AMMC,581,6057
WMCA,VICT,1128,24461
WMCA,AGBP,699,11958
ELIZ,CSNC,1406,22048
ELIZ,HOAG,2107,42161
ELIZ,AGEN,1399,18731
ELIZ,LPAL,841,8128
ELIZ,EXTW,1589,31745
ELIZ,PVIS,287,3678
ELIZ,SCLE,2713,65788
ELIZ,GREE,150,2142
ELIZ,GGMC,1219,22360
ELIZ,HVCC,1004,9970
ELIZ,UCIM,1113,19368
ELIZ,MANO,1815,31132
ELIZ,COVI,2585,53537
ELIZ,WAMC,1221,16093
ELIZ,EDNA,1347,23250
ELIZ,LHAB,492,5776
ELIZ,PALM,2097,44753
ELIZ,HSOU,1373,27291
ELIZ,WAEC,1280,16489
ELIZ,BVCC,1221,11932
ELIZ,TOWN,1172,21728
ELIZ,SCOA,3033,64547
ELIZ,CVSB,1973,40423
ELIZ,LAKE,2222,46171
ELIZ,LPIH,1135,17382
ELIZ,TUSH,1448,27406
ELIZ,PACI,1275,23561
ELIZ,BGSJ,2583,59680
ELIZ,HELP,1599,31607
ELIZ,BGYL,906,12463
ELIZ,COLL,1743,38082
ELIZ,GGCH,1500,29013
ELIZ,CMIS,2277,49477
ELIZ,KINB,626,7044
ELIZ,KINO,1220,23080
ELIZ,STAN,1860,35260
ELIZ,KINW,1595,31588
ELIZ,CVLH,2081,45412
ELIZ,SJUD,193,2156
ELIZ,FPCC,1206,22842
ELIZ,ANHC,1197,15948
ELIZ,FLAG,2073,41243
ELIZ,CAPO,2774,66786
ELIZ,GORD,635,6815
ELIZ,ATCC,1213,16837
ELIZ,FVRH,1910,31095
ELIZ,MISS,2353,53358
ELIZ,ROYL,1836,27044
ELIZ,LEIS,824,7992
ELIZ,ACNC,1252,16469
ELIZ,ALTA,1254,22486
ELIZ,NNRC,2012,40858
ELIZ,IRVR,1902,38260
ELIZ,WINA,1349,18250
ELIZ,NSUB,1869,39890
ELIZ,ALAM,1786,24711
ELIZ,CMSA,1805,36863
ELIZ,CHAP,1236,23607
ELIZ,KNOT,1187,16590
ELIZ,HBRI,1367,24817
ELIZ,OCMM,1967,41901
ELIZ,HSUB,2163,38033
ELIZ,CMCH,1654,28796
ELIZ,COCT,1365,13668
ELIZ,WLNT,1155,11503
ELIZ,SMMC,2156,45550
ELIZ,FOCC,1107,20480
ELIZ,KAIA,1083,18698
ELIZ,RGNT,1998,39919
ELIZ,HVAL,2201,38237
ELIZ,FREE,2164,45024
ELIZ,QUAK,1624,18102
ELIZ,CARE,1331,25128
ELIZ,VIVA,2099,45299
ELIZ,SCRT,1355,25294
ELIZ,PREG,533,6354
ELIZ,SNMR,1066,10452
ELIZ,EVER,279,3516
ELIZ,NEWO,1492,26361
ELIZ,WMCS,1373,26541
ELIZ,ORRH,1279,22872
ELIZ,SEAC,2297,39438
ELIZ,WMCA,1121,11050
ELIZ,ELIZ,0,0
ELIZ,PSUP,2092,41490
ELIZ,CHOC,1203,21084
ELIZ,COAS,1849,27113
ELIZ,CVPL,1766,32915
ELIZ,TERR,249,3357
ELIZ,CMLH,702,7906
ELIZ,PANA,1342,18198
ELIZ,GPCC,1159,21967
ELIZ,SJOS,1319,20526
ELIZ,PLAC,830,11777
ELIZ,HBHO,2163,38033
ELIZ,MESA,1968,40375
ELIZ,BEAC,2280,39932
ELIZ,LAMC,1833,25036
ELIZ,BPNC,1198,13870
ELIZ,PKVW,943,14461
ELIZ,WINF,447,4770
ELIZ,AMMC,875,8449
ELIZ,VICT,1765,38256
ELIZ,AGBP,788,9917
PSUP,CSNC,1645,27216
PSUP,HOAG,180,958
PSUP,AGEN,1900,32389
PSUP,LPAL,1745,32575
PSUP,EXTW,1364,22987
PSUP,PVIS,2064,39235
PSUP,SCLE,1887,44967
PSUP,GREE,2140,41065
PSUP,GGMC,1439,26346
PSUP,HVCC,1520,28940
PSUP,UCIM,1352,24536
PSUP,MANO,1089,14635
PSUP,COVI,1529,29985
PSUP,WAMC,2004,30005
PSUP,EDNA,1536,18819
PSUP,LHAB,2484,47086
PSUP,PALM,1453,26596
PSUP,HSOU,995,17634
PSUP,WAEC,2001,30101
PSUP,BVCC,1853,34330
PSUP,TOWN,1302,22439
PSUP,SCOA,2085,24942
PSUP,CVSB,1695,22809
PSUP,LAKE,1584,29097
PSUP,LPIH,2021,42518
PSUP,TUSH,943,16065
PSUP,PACI,1495,27548
PSUP,BGSJ,1757,38858
PSUP,HELP,1427,23368
PSUP,BGYL,1920,38129
PSUP,COLL,525,4601
PSUP,GGCH,1556,23477
PSUP,CMIS,1642,32441
PSUP,KINB,2005,41222
PSUP,KINO,1198,23770
PSUP,STAN,1269,24504
PSUP,KINW,1447,23488
PSUP,CVLH,1445,28376
PSUP,SJUD,2181,39943
PSUP,FPCC,1254,21094
PSUP,ANHC,1987,30361
PSUP,FLAG,201,854
PSUP,CAPO,1948,45965
PSUP,GORD,1786,35072
PSUP,ATCC,1986,33248
PSUP,FVRH,1008,15525
PSUP,MISS,1718,33855
PSUP,ROYL,1116,13067
PSUP,LEIS,1799,32574
PSUP,ACNC,1973,30082
PSUP,ALTA,1474,26472
PSUP,NNRC,229,1425
PSUP,IRVR,1154,19897
PSUP,WINA,1849,31908
PSUP,NSUB,486,3653
PSUP,ALAM,1659,35329
PSUP,CMSA,827,11273
PSUP,CHAP,1183,22219
PSUP,KNOT,1961,33263
PSUP,HBRI,1379,23506
PSUP,OCMM,899,11122
PSUP,HSUB,1053,12601
PSUP,CMCH,1442,24193
PSUP,COCT,1825,32281
PSUP,WLNT,1664,29754
PSUP,SMMC,1521,28514
PSUP,FOCC,1279,24126
PSUP,KAIA,1524,30515
PSUP,RGNT,1044,14311
PSUP,HVAL,1091,13076
PSUP,FREE,1526,27949
PSUP,QUAK,1682,26529
PSUP,CARE,1187,19487
PSUP,VIVA,1463,28263
PSUP,SCRT,1067,18322
PSUP,PREG,2442,46514
PSUP,SNMR,1698,32850
PSUP,EVER,2109,40664
PSUP,NEWO,1440,24973
PSUP,WMCS,1091,18326
PSUP,ORRH,1498,26858
PSUP,SEAC,930,10925
PSUP,WMCA,1613,29679
PSUP,ELIZ,2147,41407
PSUP,PSUP,0,0
PSUP,CHOC,1263,24102
PSUP,COAS,1071,12557
PSUP,CVPL,1042,12394
PSUP,TERR,2080,40506
PSUP,CMLH,2642,48786
PSUP,PANA,1843,31856
PSUP,GPCC,1379,25953
PSUP,SJOS,1409,24501
PSUP,PLAC,1929,34137
PSUP,HBHO,1053,12601
PSUP,MESA,401,2804
PSUP,BEAC,892,10781
PSUP,LAMC,1669,35107
PSUP,BPNC,2026,40262
PSUP,PKVW,1675,31534
PSUP,WINF,1953,39475
PSUP,AMMC,1786,33375
PSUP,VICT,547,4775
PSUP,AGBP,1904,39275
CHOC,CSNC,519,7048
CHOC,HOAG,1293,22785
CHOC,AGEN,1079,19372
CHOC,LPAL,656,11556
CHOC,EXTW,707,14634
CHOC,PVIS,973,18174
CHOC,SCLE,1899,46412
CHOC,GREE,1049,20004
CHOC,GGMC,337,5248
CHOC,HVCC,431,7920
CHOC,UCIM,263,3517
CHOC,MANO,932,14021
CHOC,COVI,1772,34161
CHOC,WAMC,1018,20208
CHOC,EDNA,464,6139
CHOC,LHAB,1380,26460
CHOC,PALM,1284,25377
CHOC,HSOU,500,7821
CHOC,WAEC,1113,19176
CHOC,BVCC,764,13310
CHOC,TOWN,161,1352
CHOC,SCOA,2219,45171
CHOC,CVSB,1090,23311
CHOC,LAKE,1408,26795
CHOC,LPIH,932,21498
CHOC,TUSH,634,8030
CHOC,PACI,392,6450
CHOC,BGSJ,1769,40304
CHOC,HELP,717,14496
CHOC,BGYL,1149,22592
CHOC,COLL,930,18706
CHOC,GGCH,618,11902
CHOC,CMIS,1464,30101
CHOC,KINB,913,20162
CHOC,KINO,270,2649
CHOC,STAN,977,18149
CHOC,KINW,713,14477
CHOC,CVLH,1267,26036
CHOC,SJUD,1090,18883
CHOC,FPCC,392,3466
CHOC,ANHC,995,20064
CHOC,FLAG,1260,21866
CHOC,CAPO,1960,47410
CHOC,GORD,695,14011
CHOC,ATCC,1011,20952
CHOC,FVRH,1028,13983
CHOC,MISS,1540,33982
CHOC,ROYL,973,9261
CHOC,LEIS,710,11554
CHOC,ACNC,1085,19156
CHOC,ALTA,371,5375
CHOC,NNRC,1198,21481
CHOC,IRVR,1088,18884
CHOC,WINA,1094,19425
CHOC,NSUB,1055,20514
CHOC,ALAM,1091,26663
CHOC,CMSA,991,17487
CHOC,CHAP,419,6136
CHOC,KNOT,984,20706
CHOC,HBRI,493,3487
CHOC,OCMM,1153,22524
CHOC,HSUB,1280,20922
CHOC,CMCH,866,9697
CHOC,COCT,723,11183
CHOC,WLNT,575,8734
CHOC,SMMC,1342,26174
CHOC,FOCC,86,600
CHOC,KAIA,741,16337
CHOC,RGNT,1185,20543
CHOC,HVAL,1318,21125
CHOC,FREE,1350,25648
CHOC,QUAK,794,15603
CHOC,CARE,458,5657
CHOC,VIVA,1285,25923
CHOC,SCRT,541,5918
CHOC,PREG,1353,25494
CHOC,SNMR,609,11830
CHOC,EVER,1017,19604
CHOC,NEWO,675,8891
CHOC,WMCS,500,7070
CHOC,ORRH,396,5761
CHOC,SEAC,1414,22327
CHOC,WMCA,524,8660
CHOC,ELIZ,1055,20347
CHOC,PSUP,1278,22113
CHOC,CHOC,0,0
CHOC,COAS,986,9330
CHOC,CVPL,994,9575
CHOC,TERR,988,19445
CHOC,CMLH,1553,27766
CHOC,PANA,1081,19401
CHOC,GPCC,276,4856
CHOC,SJOS,153,607
CHOC,PLAC,898,17730
CHOC,HBHO,1280,20922
CHOC,MESA,1154,20999
CHOC,BEAC,1398,22820
CHOC,LAMC,1101,26441
CHOC,BPNC,937,19243
CHOC,PKVW,583,10474
CHOC,WINF,834,16192
CHOC,AMMC,697,12355
CHOC,VICT,952,18880
CHOC,AGBP,815,18255
COAS,CSNC,1281,11765
COAS,HOAG,1073,14703
COAS,AGEN,1698,26957
COAS,LPAL,1463,24275
COAS,EXTW,1163,17554
COAS,PVIS,1831,25776
COAS,SCLE,1902,43827
COAS,GREE,1906,27606
COAS,GGMC,1056,9632
COAS,HVCC,1238,20640
COAS,UCIM,1133,10430
COAS,MANO,477,4543
COAS,COVI,1498,28141
COAS,WAMC,1802,24573
COAS,EDNA,846,7700
COAS,LHAB,2238,34062
COAS,PALM,1278,21671
COAS,HSOU,713,9334
COAS,WAEC,1799,24669
COAS,BVCC,1595,16374
COAS,TOWN,1066,10317
COAS,SCOA,2115,40691
COAS,CVSB,1420,24623
COAS,LAKE,1408,24171
COAS,LPIH,1739,34217
COAS,TUSH,661,7765
COAS,PACI,1074,9979
COAS,BGSJ,1771,37719
COAS,HELP,1226,17936
COAS,BGYL,1639,29828
COAS,COLL,709,10624
COAS,GGCH,1354,18045
COAS,CMIS,1466,27516
COAS,KINB,1771,27763
COAS,KINO,916,15469
COAS,STAN,1067,19071
COAS,KINW,1245,18055
COAS,CVLH,1270,23451
COAS,SJUD,1947,26484
COAS,FPCC,904,7126
COAS,ANHC,1785,24928
COAS,FLAG,1039,13784
COAS,CAPO,1963,44825
COAS,GORD,1552,21613
COAS,ATCC,1784,27816
COAS,FVRH,613,6174
COAS,MISS,1542,31397
COAS,ROYL,152,829
COAS,LEIS,1517,24273
COAS,ACNC,1771,24649
COAS,ALTA,1091,9758
COAS,NNRC,978,13399
COAS,IRVR,978,14972
COAS,WINA,1648,26475
COAS,NSUB,835,12432
COAS,ALAM,1457,29897
COAS,CMSA,640,5946
COAS,CHAP,901,13919
COAS,KNOT,1759,27830
COAS,HBRI,1097,15206
COAS,OCMM,787,10849
COAS,HSUB,1065,10449
COAS,CMCH,1160,15892
COAS,COCT,1431,14666
COAS,WLNT,1382,21453
COAS,SMMC,1345,23589
COAS,FOCC,912,8762
COAS,KAIA,1242,22215
COAS,RGNT,940,11960
COAS,HVAL,1036,10275
COAS,FREE,1350,23024
COAS,QUAK,1480,21096
COAS,CARE,905,11186
COAS,VIVA,1288,23338
COAS,SCRT,785,10021
COAS,PREG,2160,38213
COAS,SNMR,1416,24550
COAS,EVER,1875,27205
COAS,NEWO,1158,16673
COAS,WMCS,809,10025
COAS,ORRH,1116,10144
COAS,SEAC,1186,15193
COAS,WMCA,1331,21379
COAS,ELIZ,1913,27949
COAS,PSUP,1058,14031
COAS,CHOC,1008,9366
COAS,COAS,0,0
COAS,CVPL,83,390
COAS,TERR,1846,27047
COAS,CMLH,2360,40485
COAS,PANA,1641,26424
COAS,GPCC,1030,10649
COAS,SJOS,1107,9648
COAS,PLAC,1647,25836
COAS,HBHO,1065,10449
COAS,MESA,934,12917
COAS,BEAC,1153,15678
COAS,LAMC,1467,29675
COAS,BPNC,1744,31962
COAS,PKVW,1441,18075
COAS,WINF,1692,23794
COAS,AMMC,1504,25074
COAS,VICT,731,10798
COAS,AGBP,1622,30974
CVPL,CSNC,1298,11953
CVPL,HOAG,1006,14387
CVPL,AGEN,1672,26793
CVPL,LPAL,1382,23671
CVPL,EXTW,1137,17391
CVPL,PVIS,1702,30330
CVPL,SCLE,1875,43664
CVPL,GREE,1778,32160
CVPL,GGMC,1074,9820
CVPL,HVCC,1157,20036
CVPL,UCIM,989,15632
CVPL,MANO,495,4731
CVPL,COVI,1472,27978
CVPL,WAMC,1776,24409
CVPL,EDNA,864,7889
CVPL,LHAB,2121,38182
CVPL,PALM,1252,21508
CVPL,HSOU,633,8730
CVPL,WAEC,1773,24506
CVPL,BVCC,1490,25425
CVPL,TOWN,940,13534
CVPL,SCOA,2089,40528
CVPL,CVSB,1394,24459
CVPL,LAKE,1382,24008
CVPL,LPIH,1659,33613
CVPL,TUSH,581,7161
CVPL,PACI,1078,10273
CVPL,BGSJ,1745,37556
CVPL,HELP,1200,17772
CVPL,BGYL,1558,29224
CVPL,COLL,642,10308
CVPL,GGCH,1328,17881
CVPL,CMIS,1440,27353
CVPL,KINB,1642,32318
CVPL,KINO,835,14865
CVPL,STAN,1041,18908
CVPL,KINW,1219,17892
CVPL,CVLH,1243,23288
CVPL,SJUD,1819,31038
CVPL,FPCC,921,7315
CVPL,ANHC,1759,24765
CVPL,FLAG,972,13469
CVPL,CAPO,1937,44662
CVPL,GORD,1424,26167
CVPL,ATCC,1758,27653
CVPL,FVRH,587,6011
CVPL,MISS,1516,31234
CVPL,ROYL,132,796
CVPL,LEIS,1436,23669
CVPL,ACNC,1745,24486
CVPL,ALTA,1109,9946
CVPL,NNRC,911,13084
CVPL,IRVR,952,14808
CVPL,WINA,1622,26312
CVPL,NSUB,768,12117
